month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_days_on_market_mm_day,median_days_on_market_yy,median_days_on_market_yy_day,median_days_on_market_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201702,95838,"sacramento, ca",3755,1068,,,88.474837,88.87181457,88.07785888,42,,,,,-49.5,235000,,,0.9142
201702,95817,"sacramento, ca",7276,1102,,,88.247535,81.96311948,94.53195031,52,,,,,-39.5,289050,,,1.1245
201702,95815,"sacramento, ca",5151,1170,,,87.802536,93.60993725,81.99513382,34.5,,,,,-57,215050,,,0.8366
201702,95828,"sacramento, ca",1009,1248,,,87.069407,91.13843002,83.00038417,38.5,,,,,-53,282500,,,1.099
201702,95816,"sacramento, ca",4839,1551,,,85.023691,94.16058394,75.88679729,33.5,,,,,-58,597050,,,2.323
201701,95826,"sacramento, ca",1705,56,,,98.719913,99.17640299,98.26342335,28.5,,,,,-67,297050,,,1.1882
201701,95831,"sacramento, ca",868,121,,,97.864394,97.0248356,98.70395199,41,,,,,-54.5,449500,,,1.7982
201701,95835,"sacramento, ca",2198,127,,,97.75905,97.30575241,98.21234757,40,,,,,-55.5,357500,,,1.4301
201701,95842,"sacramento, ca",3408,139,,,97.637745,98.9848688,96.29062121,30.5,,,,,-65,236300,,,0.9452
201701,95817,"sacramento, ca",7276,185,,,97.082296,97.15890953,97.00568218,40.5,,,,,-55,285050,,,1.1402
201701,95823,"sacramento, ca",273,187,,,97.066335,97.86758603,96.26508332,38,,,,,-57.5,249750,,,0.999
201701,95822,"sacramento, ca",1556,251,,,96.220392,97.43344187,95.00734214,39.5,,,,,-56,255550,,,1.0222
201701,95841,"sacramento, ca",5745,283,,,95.802209,98.9848688,92.61954926,30.5,,,,,-65,260050,,,1.0402
201701,95818,"sacramento, ca",4693,289,,,95.738364,95.00734214,96.46938645,47,,,,,-48.5,565550,,,2.2625
201701,95833,"sacramento, ca",1947,292,,,95.712826,96.06078018,95.36487263,44,,,,,-51.5,259050,,,1.0362
201701,95834,"sacramento, ca",4304,337,,,95.221222,96.89714614,93.54529784,41.5,,,,,-54,346119,,,1.3846
201701,95819,"sacramento, ca",6106,403,,,94.554045,91.4767286,97.63136053,54,,,,,-41.5,655000,,,2.6203
201701,95828,"sacramento, ca",1009,407,,,94.464662,98.89548618,90.03383771,31.5,,,,,-64,275050,,,1.1002
201701,95864,"sacramento, ca",4492,668,,,91.665071,88.50794867,94.82219243,58.5,,,,,-37,684050,,,2.7365
201701,95821,"sacramento, ca",1917,700,,,91.333078,92.67062504,89.99553087,52,,,,,-43.5,334500,,,1.3381
201701,95824,"sacramento, ca",5098,721,,,91.0362,92.11517589,89.95722403,53,,,,,-42.5,199050,,,0.7962
201701,95820,"sacramento, ca",2839,787,,,90.388176,94.11351593,86.66283598,49,,,,,-46.5,234050,,,0.9362
201701,95815,"sacramento, ca",5151,1052,,,88.09615,91.76402988,84.42827045,53.5,,,,,-42,202500,,,0.81
201701,95825,"sacramento, ca",1840,1280,,,86.362766,84.60703569,88.11849582,63.5,,,,,-32,336950,,,1.3479
201701,95838,"sacramento, ca",3755,1369,,,85.730703,90.83189683,80.62950903,55,,,,,-40.5,232550,,,0.9302
201701,95829,"sacramento, ca",5657,1500,,,84.881568,77.76926515,91.99387091,70.5,,,,,-25,499300,,,1.9974
201701,95816,"sacramento, ca",4839,1526,,,84.712379,81.70848496,87.71627402,66.5,,,,,-29,597564,,,2.3905
201701,95832,"sacramento, ca",10726,1815,,,82.921535,83.69405606,82.1490136,64.5,,,,,-31,246050,,,0.9842
201612,95826,"sacramento, ca",1705,81,,,98.288395,98.99353877,97.5832505,37.5,,,,,-54.5,280025,,,1.1203
201612,95831,"sacramento, ca",868,145,,,97.434145,96.81287276,98.0554175,45.5,,,,,-46.5,445049.5,,,1.7807
201612,95833,"sacramento, ca",1947,151,,,97.337848,96.81287276,97.86282306,45.5,,,,,-46.5,271550,,,1.0864
201612,95834,"sacramento, ca",4304,214,,,96.564364,98.88792247,94.24080517,38,,,,,-54,335950,,,1.3441
201612,95817,"sacramento, ca",7276,218,,,96.527087,99.14885686,93.90531809,36.5,,,,,-55.5,265050,,,1.0604
201612,95816,"sacramento, ca",4839,254,,,96.113941,96.44632207,95.78156064,46.5,,,,,-45.5,597050,,,2.389
201612,95841,"sacramento, ca",5745,257,,,96.058027,96.6389165,95.47713718,46,,,,,-46,234050,,,0.9364
201612,95819,"sacramento, ca",6106,356,,,94.964587,91.66873757,98.26043738,54.5,,,,,-37.5,520000,,,2.0806
201612,95835,"sacramento, ca",2198,377,,,94.719185,91.28354871,98.15482107,55,,,,,-37,372525,,,1.4905
201612,95828,"sacramento, ca",1009,386,,,94.638419,96.44632207,92.8305169,46.5,,,,,-45.5,274050,,,1.0964
201612,95821,"sacramento, ca",1917,391,,,94.576292,97.40929423,91.74329026,44,,,,,-48,343000,,,1.3723
201612,95823,"sacramento, ca",273,431,,,94.16004,95.80019881,92.51988072,48,,,,,-44,243550,,,0.9744
201612,95842,"sacramento, ca",3408,622,,,92.345924,92.37698807,92.31486083,53.5,,,,,-38.5,250000,,,1.0002
201612,95818,"sacramento, ca",4693,723,,,91.429548,85.34418489,97.51491054,62,,,,,-30,542102.5,,,2.1691
201612,95822,"sacramento, ca",1556,771,,,90.935636,94.48310139,87.38817097,50.5,,,,,-41.5,249950,,,1
201612,95864,"sacramento, ca",4492,783,,,90.842445,86.67992048,95.00497018,60.5,,,,,-31.5,739050,,,2.9572
201612,95824,"sacramento, ca",5098,897,,,89.960239,96.44632207,83.47415507,46.5,,,,,-45.5,197550,,,0.7903
201612,95820,"sacramento, ca",2839,1331,,,86.48422,91.66873757,81.29970179,54.5,,,,,-37.5,232050,,,0.9284
201612,95825,"sacramento, ca",1840,1453,,,85.723161,82.98956262,88.45675944,64.5,,,,,-27.5,307000,,,1.2283
201612,95832,"sacramento, ca",10726,1486,,,85.533673,83.55492048,87.51242545,64,,,,,-28,243050,,,0.9724
201612,95815,"sacramento, ca",5151,2348,,,80.060263,78.60337972,81.51714712,68.5,,,,,-23.5,205049,,,0.8203
201612,95829,"sacramento, ca",5657,2406,,,79.715457,66.81784294,92.61307157,79,,,,,-13,499300,,,1.9978
201612,95838,"sacramento, ca",3755,3247,,,75.062127,66.81784294,83.30641153,79,,,,,-13,227050,,,0.9084
201612,95814,"sacramento, ca",7409,3273,,,74.900596,64.87326044,84.92793241,80.5,,,,,-11.5,694050,,,2.7771
201611,95819,"sacramento, ca",6106,111,,,97.967089,98.72079755,97.21338058,29.5,,,,,-53,525050,,,2.0592
201611,95833,"sacramento, ca",1947,250,,,96.354573,95.86811603,96.84103057,38,,,,,-44.5,282495,,,1.1078
201611,95831,"sacramento, ca",868,292,,,95.922167,94.31265389,97.53167978,41,,,,,-41.5,410025,,,1.6081
201611,95826,"sacramento, ca",1705,324,,,95.534803,95.06335956,96.00624587,39.5,,,,,-43,283050,,,1.11
201611,95816,"sacramento, ca",4839,352,,,95.267551,94.59491922,95.94018377,40.5,,,,,-42,550050,,,2.1573
201611,95835,"sacramento, ca",2198,510,,,93.751126,94.00636598,93.49588613,41.5,,,,,-41,367525,,,1.4414
201611,95817,"sacramento, ca",7276,525,,,93.609993,92.30076272,94.91922407,44,,,,,-38.5,298050,,,1.1689
201611,95818,"sacramento, ca",4693,711,,,91.997478,87.76049487,96.23446039,49.5,,,,,-33,553852.5,,,2.1722
201611,95834,"sacramento, ca",4304,749,,,91.697195,94.00636598,89.38802474,41.5,,,,,-41,313145,,,1.2281
201611,95841,"sacramento, ca",5745,757,,,91.595099,94.00636598,89.1838328,41.5,,,,,-41,275050,,,1.0786
201611,95825,"sacramento, ca",1840,941,,,89.901507,93.08149661,86.72151823,43,,,,,-39.5,330050,,,1.2944
201611,95822,"sacramento, ca",1556,1081,,,88.886553,93.75412888,84.01897784,42,,,,,-40.5,239800,,,0.9404
201611,95821,"sacramento, ca",1917,1156,,,88.418113,89.87448201,86.96174404,47,,,,,-35.5,332450,,,1.3038
201611,95823,"sacramento, ca",273,1223,,,88.027746,92.30076272,83.75472945,44,,,,,-38.5,246300,,,0.9659
201611,95824,"sacramento, ca",5098,1293,,,87.562309,93.39979581,81.72482133,42.5,,,,,-40,196000,,,0.7686
201611,95828,"sacramento, ca",1009,1326,,,87.304066,88.58326827,86.02486337,48.5,,,,,-34,269950,,,1.0586
201611,95842,"sacramento, ca",3408,1439,,,86.562369,91.0395772,82.08516005,45.5,,,,,-37,237300,,,0.9306
201611,95815,"sacramento, ca",5151,1564,,,85.640502,86.22905531,85.05194883,51,,,,,-31.5,199550,,,0.7825
201611,95820,"sacramento, ca",2839,1852,,,83.856825,88.18089004,79.5327608,49,,,,,-33.5,215550,,,0.8453
201611,95864,"sacramento, ca",4492,1998,,,82.913939,75.29277521,90.535103,61.5,,,,,-21,687500,,,2.6964
201611,95832,"sacramento, ca",10726,2003,,,82.895922,88.58326827,77.20857606,48.5,,,,,-34,232525,,,0.9118
201611,95838,"sacramento, ca",3755,2380,,,80.685845,83.58056573,77.79112366,54,,,,,-28.5,223500,,,0.8764
201611,95829,"sacramento, ca",5657,2445,,,80.283466,79.17242208,81.39451084,58,,,,,-24.5,424050,,,1.6631
201610,95819,"sacramento, ca",6106,106,,,97.706503,98.6115993,96.80140598,27,,,,,-52,545050,,,2.1162
201610,95835,"sacramento, ca",2198,484,,,93.892794,96.29759813,91.48799063,33,,,,,-46,361738,,,1.4044
201610,95841,"sacramento, ca",5745,519,,,93.555946,99.28529584,87.82659637,23,,,,,-56,255000,,,0.99
201610,95833,"sacramento, ca",1947,575,,,93.093146,96.29759813,89.88869361,33,,,,,-46,290050,,,1.1261
201610,95827,"sacramento, ca",6051,628,,,92.571763,95.0380785,90.10544815,36,,,,,-43,275050,,,1.0678
201610,95831,"sacramento, ca",868,687,,,92.141183,88.95723492,95.32513181,44,,,,,-35,409050,,,1.5881
201610,95816,"sacramento, ca",4839,698,,,92.024019,94.21792619,89.83011131,37,,,,,-42,577784,,,2.2433
201610,95826,"sacramento, ca",1705,759,,,91.540715,96.1218512,86.95957821,34,,,,,-45,285049,,,1.1066
201610,95825,"sacramento, ca",1840,847,,,90.823081,95.78207381,85.86408905,35,,,,,-44,335050,,,1.3008
201610,95818,"sacramento, ca",4693,1017,,,89.628002,86.89513767,92.36086702,46,,,,,-33,517499,,,2.0092
201610,95829,"sacramento, ca",5657,1144,,,88.687756,92.70064441,84.67486819,39,,,,,-40,392888,,,1.5254
201610,95823,"sacramento, ca",273,1272,,,87.891037,95.0380785,80.74399531,36,,,,,-43,247050,,,0.9591
201610,95821,"sacramento, ca",1917,1387,,,87.02109,93.48564733,80.55653193,38,,,,,-41,329050,,,1.2775
201610,95834,"sacramento, ca",4304,1511,,,86.15993,88.95723492,83.36262449,44,,,,,-35,349950,,,1.3586
201610,95815,"sacramento, ca",5151,1540,,,85.96075,87.90275337,84.01874634,45,,,,,-34,200050,,,0.7766
201610,95822,"sacramento, ca",1556,1670,,,85.090803,91.1599297,79.02167545,42,,,,,-37,239950,,,0.9315
201610,95817,"sacramento, ca",7276,1867,,,83.930873,81.59929701,86.26244874,52,,,,,-27,299950,,,1.1645
201610,95828,"sacramento, ca",1009,1991,,,83.198594,92.70064441,73.69654364,39,,,,,-40,269950,,,1.048
201610,95842,"sacramento, ca",3408,2054,,,82.803163,91.1599297,74.44639719,42,,,,,-37,232050,,,0.9008
201610,95814,"sacramento, ca",7409,2191,,,81.930287,94.21792619,69.64264792,37,,,,,-42,495050,,,1.9221
201610,95864,"sacramento, ca",4492,2192,,,81.927358,76.79554774,87.05916813,57,,,,,-22,695050,,,2.6987
201610,95838,"sacramento, ca",3755,2355,,,80.949033,91.72231986,70.17574692,41,,,,,-38,224938,,,0.8732
201610,95824,"sacramento, ca",5098,3719,,,73.837141,87.90275337,59.771529,45,,,,,-34,197950,,,0.7684
201610,95820,"sacramento, ca",2839,3759,,,73.623316,82.77094318,64.47568834,51,,,,,-28,224050,,,0.8698
201610,95832,"sacramento, ca",10726,4854,,,68.333333,86.09256005,50.57410662,47,,,,,-32,219050,,,0.8504
201609,95819,"sacramento, ca",6106,181,,,97.01049,96.36363636,97.65734266,33,,,,,-45,582050,,,2.2712
201609,95816,"sacramento, ca",4839,243,,,96.200466,97.31934732,95.08158508,30.5,,,,,-47.5,583400,,,2.2764
201609,95831,"sacramento, ca",868,281,,,95.798368,95.53613054,96.06060606,34.5,,,,,-43.5,408050,,,1.5922
201609,95827,"sacramento, ca",6051,485,,,93.677156,98.84615385,88.50815851,25,,,,,-53,279050,,,1.0888
201609,95833,"sacramento, ca",1947,622,,,92.651515,96.73659674,88.56643357,32,,,,,-46,282500,,,1.1022
201609,95835,"sacramento, ca",2198,657,,,92.342657,93.96853147,90.71678322,37,,,,,-41,379050,,,1.479
201609,95825,"sacramento, ca",1840,725,,,91.815268,95.07575758,88.55477855,35.5,,,,,-42.5,352050,,,1.3736
201609,95834,"sacramento, ca",4304,785,,,91.337413,97.69230769,84.98251748,29.5,,,,,-48.5,337500,,,1.3168
201609,95818,"sacramento, ca",4693,794,,,91.270396,93.52564103,89.01515152,37.5,,,,,-40.5,489000,,,1.9081
201609,95826,"sacramento, ca",1705,898,,,90.518648,96.8997669,84.13752914,31.5,,,,,-46.5,285050,,,1.1122
201609,95823,"sacramento, ca",273,1449,,,86.570513,93.18764569,79.95337995,38,,,,,-40,248550,,,0.9697
201609,95817,"sacramento, ca",7276,1565,,,85.888695,87.7039627,84.07342657,44.5,,,,,-33.5,289050,,,1.1278
201609,95829,"sacramento, ca",5657,1610,,,85.594406,88.71212121,82.47668998,43.5,,,,,-34.5,399950,,,1.5605
201609,95821,"sacramento, ca",1917,1654,,,85.358392,96.11888112,74.5979021,33.5,,,,,-44.5,329050,,,1.2839
201609,95842,"sacramento, ca",3408,1676,,,85.218531,94.41724942,76.01981352,36.5,,,,,-41.5,225050,,,0.878
201609,95841,"sacramento, ca",5745,1716,,,84.924242,95.89160839,73.95687646,34,,,,,-44,275000,,,1.073
201609,95822,"sacramento, ca",1556,1820,,,84.303613,92.45920746,76.14801865,39,,,,,-39,250000,,,0.9754
201609,95828,"sacramento, ca",1009,1828,,,84.245338,94.76689977,73.72377622,36,,,,,-42,270050,,,1.0536
201609,95864,"sacramento, ca",4492,1829,,,84.245338,84.00932401,84.48135198,48.5,,,,,-29.5,655050,,,2.556
201609,95838,"sacramento, ca",3755,2019,,,83.222611,94.41724942,72.02797203,36.5,,,,,-41.5,218750,,,0.8534
201609,95815,"sacramento, ca",5151,2321,,,81.38986,95.89160839,66.88811189,34,,,,,-44,200012,,,0.7803
201609,95820,"sacramento, ca",2839,2338,,,81.314103,94.41724942,68.21095571,36.5,,,,,-41.5,229050,,,0.8936
201609,95824,"sacramento, ca",5098,4240,,,71.620047,94.76689977,48.47319347,36,,,,,-42,199525,,,0.7784
201609,95832,"sacramento, ca",10726,4656,,,69.527972,74.0967366,64.95920746,57.5,,,,,-20.5,227550,,,0.8878
201608,95831,"sacramento, ca",868,241,,,96.41051,97.58763006,95.23338953,27,,,,,-46,395050,,,1.5309
201608,95816,"sacramento, ca",4839,601,,,93.053537,93.18723478,92.91983956,35,,,,,-38,576800,,,2.2353
201608,95835,"sacramento, ca",2198,603,,,93.047724,94.12311806,91.97233041,33.5,,,,,-39.5,394550,,,1.5289
201608,95833,"sacramento, ca",1947,614,,,92.887868,97.26210545,88.51363134,28,,,,,-45,292550,,,1.1336
201608,95819,"sacramento, ca",6106,699,,,92.187409,91.75725164,92.6175667,37,,,,,-36,574550,,,2.2265
201608,95826,"sacramento, ca",1705,704,,,92.152532,96.82032204,87.48474103,29,,,,,-44,292025,,,1.1316
201608,95825,"sacramento, ca",1840,937,,,90.417369,95.00668488,85.82805325,32,,,,,-41,340050,,,1.3177
201608,95838,"sacramento, ca",3755,1034,,,89.580306,95.63448236,83.52612916,31,,,,,-42,218096,,,0.8451
201608,95818,"sacramento, ca",4693,1042,,,89.542522,91.32128117,87.76376213,37.5,,,,,-35.5,479975,,,1.86
201608,95834,"sacramento, ca",4304,1101,,,89.106551,97.73876649,80.47433587,26.5,,,,,-46.5,340050,,,1.3177
201608,95829,"sacramento, ca",5657,1297,,,87.6911,90.6062896,84.77591118,38.5,,,,,-34.5,404500,,,1.5675
201608,95815,"sacramento, ca",5151,1419,,,86.813347,93.18723478,80.43945823,35,,,,,-38,194950,,,0.7554
201608,95817,"sacramento, ca",7276,1435,,,86.679649,94.41376504,78.94553276,33,,,,,-40,318750,,,1.2352
201608,95841,"sacramento, ca",5745,1448,,,86.606987,98.69208859,74.52188572,23.5,,,,,-49.5,264525,,,1.025
201608,95827,"sacramento, ca",6051,1459,,,86.545951,96.82032204,76.27158054,29,,,,,-44,287550,,,1.1142
201608,95828,"sacramento, ca",1009,1515,,,86.258211,94.12311806,78.39330349,33.5,,,,,-39.5,267050,,,1.0348
201608,95820,"sacramento, ca",2839,1660,,,85.409522,96.535488,74.28355519,29.5,,,,,-43.5,239500,,,0.928
201608,95824,"sacramento, ca",5098,1724,,,85.002616,98.69208859,71.31314306,23.5,,,,,-49.5,199999.5,,,0.7749
201608,95822,"sacramento, ca",1556,1741,,,84.906702,95.9483811,73.86502354,30.5,,,,,-42.5,252500,,,0.9784
201608,95821,"sacramento, ca",1917,1752,,,84.819508,95.00668488,74.63233157,32,,,,,-41,351050,,,1.3603
201608,95842,"sacramento, ca",3408,1945,,,83.694704,98.05847817,69.33093065,25.5,,,,,-47.5,231750,,,0.898
201608,95823,"sacramento, ca",273,2126,,,82.590246,91.32128117,73.8592106,37.5,,,,,-35.5,248050,,,0.9612
201608,95864,"sacramento, ca",4492,3055,,,77.643434,69.98779283,85.29907574,58.5,,,,,-14.5,714050,,,2.7672
201608,95832,"sacramento, ca",10726,6591,,,59.99535,69.2786142,50.7120851,59,,,,,-14,237550,,,0.9205
201607,95816,"sacramento, ca",4839,229,,,96.553322,97.70607658,95.40056769,25,,,,,-44,455050,,,1.7568
201607,95831,"sacramento, ca",868,231,,,96.527255,96.26368534,96.79082431,29,,,,,-40,409050,,,1.5792
201607,95819,"sacramento, ca",6106,314,,,95.730754,95.54538609,95.91612118,30,,,,,-39,559050,,,2.1583
201607,95825,"sacramento, ca",1840,443,,,94.433181,95.54538609,93.3209755,30,,,,,-39,297550,,,1.1486
201607,95833,"sacramento, ca",1947,462,,,94.276777,94.757574,93.79597984,31,,,,,-38,285050,,,1.1004
201607,95835,"sacramento, ca",2198,647,,,92.669293,94.02768928,91.31089614,32,,,,,-37,389050,,,1.5019
201607,95841,"sacramento, ca",5745,718,,,91.988646,97.98992064,85.98737184,24,,,,,-45,255050,,,0.9846
201607,95826,"sacramento, ca",1705,749,,,91.756937,93.36152465,90.15234895,33,,,,,-36,299050,,,1.1544
201607,95842,"sacramento, ca",3408,785,,,91.438336,96.26368534,86.61298731,29,,,,,-40,202050,,,0.7799
201607,95823,"sacramento, ca",273,949,,,90.253722,94.757574,85.74986966,31,,,,,-38,249950,,,0.9649
201607,95824,"sacramento, ca",5098,1035,,,89.622314,97.3700979,81.87452934,26,,,,,-43,205050,,,0.7915
201607,95821,"sacramento, ca",1917,1188,,,88.565139,91.47888548,85.65139315,36,,,,,-33,349050,,,1.3475
201607,95827,"sacramento, ca",6051,1217,,,88.342119,98.36644847,78.31778949,23,,,,,-46,298850,,,1.1537
201607,95828,"sacramento, ca",1009,1282,,,87.843944,96.97619186,78.71169553,28,,,,,-41,265050,,,1.0232
201607,95818,"sacramento, ca",4693,1364,,,87.287841,83.67607021,90.89961189,44,,,,,-25,534950,,,2.0653
201607,95814,"sacramento, ca",7409,1409,,,86.998204,91.47888548,82.51752303,36,,,,,-33,475050,,,1.834
201607,95817,"sacramento, ca",7276,1434,,,86.876557,92.59688351,81.15623009,35,,,,,-34,339950,,,1.3124
201607,95820,"sacramento, ca",2839,1464,,,86.679604,96.26368534,77.09552222,29,,,,,-40,239550,,,0.9247
201607,95834,"sacramento, ca",4304,1644,,,85.523953,90.37247292,80.67543301,37,,,,,-32,331965,,,1.2815
201607,95815,"sacramento, ca",5151,1661,,,85.425476,83.67607021,87.1748827,44,,,,,-25,190050,,,0.7336
201607,95822,"sacramento, ca",1556,1690,,,85.269073,90.37247292,80.16567225,37,,,,,-32,249050,,,0.9614
201607,95864,"sacramento, ca",4492,1738,,,85.011296,82.33794821,87.68464346,45,,,,,-24,695050,,,2.6834
201607,95838,"sacramento, ca",3755,1809,,,84.657939,87.24439553,82.07148236,41,,,,,-28,205050,,,0.7915
201607,95829,"sacramento, ca",5657,1972,,,83.539941,84.996814,82.08306783,43,,,,,-26,400000,,,1.5442
201607,95832,"sacramento, ca",10726,2870,,,78.561084,90.37247292,66.74969588,37,,,,,-32,229050,,,0.8842
